10012 [{'pageno': 1, 'start': 0, 'classname': '（6）百合班', 'schoolid': '3747', 'isadmin': 0, 'classid': '3887', 'draw': 0, 'gradeid': '3854', 'schoolname': '泗阳县众兴实验小学', 'gradename': '五', 'pageindex': 0, 'length': 10}]
94845 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '2522', 'isadmin': 0, 'classid': '2915', 'draw': 0, 'gradeid': '2912', 'schoolname': '江苏省邳州市奚仲路小学', 'gradename': '六年级', 'pageindex': 0, 'length': 10}]
94855 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '369', 'isadmin': 0, 'classid': '445', 'draw': 0, 'gradeid': '375', 'schoolname': '吴江思贤实验小学', 'gradename': '五年级', 'pageindex': 0, 'length': 10}]
94858 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '369', 'isadmin': 0, 'classid': '393', 'draw': 0, 'gradeid': '371', 'schoolname': '吴江思贤实验小学', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
94868 [{'pageno': 1, 'start': 0, 'classname': '（7）班', 'schoolid': '904', 'isadmin': 0, 'classid': '1611', 'draw': 0, 'gradeid': '1575', 'schoolname': '南京市浦口区实验小学', 'gradename': '五年级', 'pageindex': 0, 'length': 10}]
94875 [{'pageno': 1, 'start': 0, 'classname': '（8）班', 'schoolid': '1', 'isadmin': 0, 'classid': '4610', 'draw': 0, 'gradeid': '3826', 'schoolname': '苏州紫橙实验学校', 'gradename': '高一', 'pageindex': 0, 'length': 10}]
94886 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '4028', 'isadmin': 0, 'classid': '4054', 'draw': 0, 'gradeid': '4030', 'schoolname': '衢州市兴华中学', 'gradename': '初二', 'pageindex': 0, 'length': 10}]
94929 [{'pageno': 1, 'start': 0, 'classname': '（16）班', 'schoolid': '1387', 'isadmin': 0, 'classid': '1412', 'draw': 0, 'gradeid': '1388', 'schoolname': '上饶市广丰一中', 'gradename': '高一', 'pageindex': 0, 'length': 10}]
94935 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '4800', 'isadmin': 0, 'classid': '5004', 'draw': 0, 'gradeid': '4991', 'schoolname': '贵州省施秉县民族中学', 'gradename': '九年级', 'pageindex': 0, 'length': 10}]
94946 [{'pageno': 1, 'start': 0, 'classname': '一楼西一', 'schoolid': '1041', 'isadmin': 0, 'classid': '3301', 'draw': 0, 'gradeid': '3254', 'schoolname': '常熟市东南实验小学', 'gradename': '南亩楼', 'pageindex': 0, 'length': 10}]
94948 [{'pageno': 1, 'start': 0, 'classname': '（9）班', 'schoolid': '1041', 'isadmin': 0, 'classid': '2021', 'draw': 0, 'gradeid': '2012', 'schoolname': '常熟市东南实验小学', 'gradename': '三年级', 'pageindex': 0, 'length': 10}]
94950 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '6392', 'isadmin': 0, 'classid': '7000', 'draw': 0, 'gradeid': '6393', 'schoolname': '南京工业大学实验小学', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
94953 [{'pageno': 1, 'start': 0, 'classname': '（5）班', 'schoolid': '1439', 'isadmin': 0, 'classid': '1558', 'draw': 0, 'gradeid': '1441', 'schoolname': '广丰一中锐境学校', 'gradename': '八年级', 'pageindex': 0, 'length': 10}]
94975 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '1064', 'isadmin': 0, 'classid': '1066', 'draw': 0, 'gradeid': '1065', 'schoolname': '未来领导力学校', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
94994 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '369', 'isadmin': 0, 'classid': '433', 'draw': 0, 'gradeid': '377', 'schoolname': '吴江思贤实验小学', 'gradename': '六年级', 'pageindex': 0, 'length': 10}]
95034 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '907', 'isadmin': 0, 'classid': '1364', 'draw': 0, 'gradeid': '1350', 'schoolname': '南京市旭东中学', 'gradename': '初三', 'pageindex': 0, 'length': 10}]
95040 [{'pageno': 1, 'start': 0, 'classname': '微机室', 'schoolid': '3609', 'isadmin': 0, 'classid': '4003', 'draw': 0, 'gradeid': '4002', 'schoolname': '南京市溧水区云鹤初级中学', 'gradename': '鹤立楼', 'pageindex': 0, 'length': 10}]
95045 [{'pageno': 1, 'start': 0, 'classname': '（9）班', 'schoolid': '947', 'isadmin': 0, 'classid': '1034', 'draw': 0, 'gradeid': '951', 'schoolname': '江苏省溧水高级中学', 'gradename': '初一', 'pageindex': 0, 'length': 10}]
95064 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '5858', 'isadmin': 0, 'classid': '5987', 'draw': 0, 'gradeid': '5872', 'schoolname': '北京新东方扬州外国语学校', 'gradename': '九年级', 'pageindex': 0, 'length': 10}]
95072 [{'pageno': 1, 'start': 0, 'classname': '（16）班', 'schoolid': '1057', 'isadmin': 0, 'classid': '1257', 'draw': 0, 'gradeid': '1203', 'schoolname': '江苏省太仓高级中学', 'gradename': '高    三', 'pageindex': 0, 'length': 10}]
95078 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '6176', 'isadmin': 0, 'classid': '6480', 'draw': 0, 'gradeid': '6179', 'schoolname': '太仓市明德高级中学', 'gradename': '高三', 'pageindex': 0, 'length': 10}]
95169 [{'pageno': 1, 'start': 0, 'classname': '（6）班', 'schoolid': '1', 'isadmin': 0, 'classid': '5817', 'draw': 0, 'gradeid': '2120', 'schoolname': '苏州紫橙实验学校', 'gradename': '初三', 'pageindex': 0, 'length': 10}]
95170 [{'pageno': 1, 'start': 0, 'classname': '（6）班', 'schoolid': '2882', 'isadmin': 0, 'classid': '3050', 'draw': 0, 'gradeid': '2965', 'schoolname': '太仓市沙溪镇第二小学', 'gradename': '四年级', 'pageindex': 0, 'length': 10}]
95194 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '6982', 'isadmin': 0, 'classid': '6987', 'draw': 0, 'gradeid': '6983', 'schoolname': '南京市北京东路小学棠城分校', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
95231 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '2117', 'isadmin': 0, 'classid': '2198', 'draw': 0, 'gradeid': '2156', 'schoolname': '徐州丰县广宇中英文学校', 'gradename': '九年级', 'pageindex': 0, 'length': 10}]
95258 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '3782', 'isadmin': 0, 'classid': '3803', 'draw': 0, 'gradeid': '3785', 'schoolname': '泰州市姜堰区实验小学教育集团', 'gradename': '三年级', 'pageindex': 0, 'length': 10}]
95276 [{'pageno': 1, 'start': 0, 'classname': '（12）班', 'schoolid': '4775', 'isadmin': 0, 'classid': '5425', 'draw': 0, 'gradeid': '5409', 'schoolname': '南通市北城小学', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
95310 [{'pageno': 1, 'start': 0, 'classname': '（13）班', 'schoolid': '6176', 'isadmin': 0, 'classid': '6539', 'draw': 0, 'gradeid': '6177', 'schoolname': '太仓市明德高级中学', 'gradename': '高一', 'pageindex': 0, 'length': 10}]
95343 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '77', 'isadmin': 0, 'classid': '109', 'draw': 0, 'gradeid': '81', 'schoolname': '苏州带城实验小学', 'gradename': '六年级', 'pageindex': 0, 'length': 10}]
95354 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '4800', 'isadmin': 0, 'classid': '6790', 'draw': 0, 'gradeid': '6789', 'schoolname': '贵州省施秉县民族中学', 'gradename': '七年级', 'pageindex': 0, 'length': 10}]
95359 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '2920', 'isadmin': 0, 'classid': '3181', 'draw': 0, 'gradeid': '3046', 'schoolname': '温州市龙湾区永兴第二小学', 'gradename': '二年级', 'pageindex': 0, 'length': 10}]
95371 [{'pageno': 1, 'start': 0, 'classname': '（8）班', 'schoolid': '1057', 'isadmin': 0, 'classid': '7388', 'draw': 0, 'gradeid': '7380', 'schoolname': '江苏省太仓高级中学', 'gradename': '高一', 'pageindex': 0, 'length': 10}]
95397 [{'pageno': 1, 'start': 0, 'classname': '（15）班', 'schoolid': '2206', 'isadmin': 0, 'classid': '2710', 'draw': 0, 'gradeid': '2679', 'schoolname': '江山二中', 'gradename': '九年级', 'pageindex': 0, 'length': 10}]
95403 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '4121', 'isadmin': 0, 'classid': '4131', 'draw': 0, 'gradeid': '4126', 'schoolname': '衢州柯城区华墅初级中学', 'gradename': '初三 ', 'pageindex': 0, 'length': 10}]
95409 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '1103', 'isadmin': 0, 'classid': '1122', 'draw': 0, 'gradeid': '1106', 'schoolname': '江山市淤头小学', 'gradename': '四年级', 'pageindex': 0, 'length': 10}]
95417 [{'pageno': 1, 'start': 0, 'classname': '七班', 'schoolid': '3040', 'isadmin': 0, 'classid': '3264', 'draw': 0, 'gradeid': '3250', 'schoolname': '太仓市实验小学', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
95443 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '3549', 'isadmin': 0, 'classid': '3567', 'draw': 0, 'gradeid': '3551', 'schoolname': '徐州市西朱中学', 'gradename': '初二', 'pageindex': 0, 'length': 10}]
95476 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '6571', 'isadmin': 0, 'classid': '6586', 'draw': 0, 'gradeid': '6574', 'schoolname': '洛阳西工区外国语小学', 'gradename': '三年级', 'pageindex': 0, 'length': 10}]
95526 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '4803', 'isadmin': 0, 'classid': '5124', 'draw': 0, 'gradeid': '5108', 'schoolname': '黄平县中等职业学校', 'gradename': '18级护理', 'pageindex': 0, 'length': 10}]
95528 [{'pageno': 1, 'start': 0, 'classname': '（6）班', 'schoolid': '4800', 'isadmin': 0, 'classid': '6795', 'draw': 0, 'gradeid': '6789', 'schoolname': '贵州省施秉县民族中学', 'gradename': '七年级', 'pageindex': 0, 'length': 10}]
95539 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '5858', 'isadmin': 0, 'classid': '5894', 'draw': 0, 'gradeid': '5859', 'schoolname': '北京新东方扬州外国语学校', 'gradename': '国际初二', 'pageindex': 0, 'length': 10}]
95558 [{'pageno': 1, 'start': 0, 'classname': '东4', 'schoolid': '1048', 'isadmin': 0, 'classid': '2392', 'draw': 0, 'gradeid': '2385', 'schoolname': '南京晓庄学院滨河实验学校', 'gradename': '小学实验楼一楼', 'pageindex': 0, 'length': 10}]
95563 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '3406', 'isadmin': 0, 'classid': '3490', 'draw': 0, 'gradeid': '3407', 'schoolname': '温州市龙湾区外国语小学', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
95571 [{'pageno': 1, 'start': 0, 'classname': '3', 'schoolid': '944', 'isadmin': 0, 'classid': '1291', 'draw': 0, 'gradeid': '1196', 'schoolname': '南京市溧水区状元坊小学', 'gradename': '食堂大屏', 'pageindex': 0, 'length': 10}]
95577 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '904', 'isadmin': 0, 'classid': '1581', 'draw': 0, 'gradeid': '1573', 'schoolname': '南京市浦口区实验小学', 'gradename': '四年级', 'pageindex': 0, 'length': 10}]
95583 [{'pageno': 1, 'start': 0, 'classname': '走廊一', 'schoolid': '6103', 'isadmin': 0, 'classid': '6474', 'draw': 0, 'gradeid': '6107', 'schoolname': '永康崇德学校', 'gradename': '走廊大屏', 'pageindex': 0, 'length': 10}]
95586 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '6571', 'isadmin': 0, 'classid': '6587', 'draw': 0, 'gradeid': '6574', 'schoolname': '洛阳西工区外国语小学', 'gradename': '三年级', 'pageindex': 0, 'length': 10}]
95596 [{'pageno': 1, 'start': 0, 'classname': '活动教室（4）', 'schoolid': '3744', 'isadmin': 0, 'classid': '4840', 'draw': 0, 'gradeid': '4810', 'schoolname': '南京市溧水区石湫镇中心小学', 'gradename': '功能室-', 'pageindex': 0, 'length': 10}]
95645 [{'pageno': 1, 'start': 0, 'classname': '（7）班', 'schoolid': '907', 'isadmin': 0, 'classid': '1355', 'draw': 0, 'gradeid': '908', 'schoolname': '南京市旭东中学', 'gradename': '初二', 'pageindex': 0, 'length': 10}]
95647 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '6192', 'isadmin': 0, 'classid': '6244', 'draw': 0, 'gradeid': '6199', 'schoolname': '天台始丰小学', 'gradename': '六年级', 'pageindex': 0, 'length': 10}]
95667 [{'pageno': 1, 'start': 0, 'classname': '（7）班', 'schoolid': '4320', 'isadmin': 0, 'classid': '4379', 'draw': 0, 'gradeid': '4325', 'schoolname': '上海市金山亭林小学', 'gradename': '六年级', 'pageindex': 0, 'length': 10}]
95678 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '1387', 'isadmin': 0, 'classid': '1448', 'draw': 0, 'gradeid': '1394', 'schoolname': '上饶市广丰一中', 'gradename': '17美术部', 'pageindex': 0, 'length': 10}]
95687 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '4028', 'isadmin': 0, 'classid': '4056', 'draw': 0, 'gradeid': '4030', 'schoolname': '衢州市兴华中学', 'gradename': '初二', 'pageindex': 0, 'length': 10}]
95701 [{'pageno': 1, 'start': 0, 'classname': '18级6班', 'schoolid': '4885', 'isadmin': 0, 'classid': '4928', 'draw': 0, 'gradeid': '4918', 'schoolname': '衢州兴华中学', 'gradename': '2018', 'pageindex': 0, 'length': 10}]
95743 [{'pageno': 1, 'start': 0, 'classname': '（8）班', 'schoolid': '5499', 'isadmin': 0, 'classid': '5553', 'draw': 0, 'gradeid': '5500', 'schoolname': '苏州湾实验小学', 'gradename': '二年级', 'pageindex': 0, 'length': 10}]
95753 [{'pageno': 1, 'start': 0, 'classname': '（1）绿荷班', 'schoolid': '3747', 'isadmin': 0, 'classid': '3762', 'draw': 0, 'gradeid': '3761', 'schoolname': '泗阳县众兴实验小学', 'gradename': '二', 'pageindex': 0, 'length': 10}]
95802 [{'pageno': 1, 'start': 0, 'classname': '（19）班', 'schoolid': '4028', 'isadmin': 0, 'classid': '4095', 'draw': 0, 'gradeid': '4031', 'schoolname': '衢州市兴华中学', 'gradename': '初三', 'pageindex': 0, 'length': 10}]
95813 [{'pageno': 1, 'start': 0, 'classname': '（18）班', 'schoolid': '1068', 'isadmin': 0, 'classid': '5498', 'draw': 0, 'gradeid': '1637', 'schoolname': '连云港市赣榆县第一中学', 'gradename': '高三', 'pageindex': 0, 'length': 10}]
95821 [{'pageno': 1, 'start': 0, 'classname': '劳动技术教室（1）', 'schoolid': '2781', 'isadmin': 0, 'classid': '2866', 'draw': 0, 'gradeid': '2822', 'schoolname': '太仓市弇山小学', 'gradename': '露晞楼', 'pageindex': 0, 'length': 10}]
95852 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '4803', 'isadmin': 0, 'classid': '6120', 'draw': 0, 'gradeid': '5117', 'schoolname': '黄平县中等职业学校', 'gradename': '18级汽修', 'pageindex': 0, 'length': 10}]
95856 [{'pageno': 1, 'start': 0, 'classname': '三班', 'schoolid': '7071', 'isadmin': 0, 'classid': '7073', 'draw': 0, 'gradeid': '7072', 'schoolname': '南京市白云园小学', 'gradename': '一年级', 'pageindex': 0, 'length': 10}]
95881 [{'pageno': 1, 'start': 0, 'classname': '机器', 'schoolid': '4775', 'isadmin': 0, 'classid': '4777', 'draw': 0, 'gradeid': '4776', 'schoolname': '南通市北城小学', 'gradename': '未分配', 'pageindex': 0, 'length': 10}]
95936 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '3606', 'isadmin': 0, 'classid': '3639', 'draw': 0, 'gradeid': '3635', 'schoolname': '南京溧水区晶桥初级中学', 'gradename': '初一', 'pageindex': 0, 'length': 10}]
95958 [{'pageno': 1, 'start': 0, 'classname': '科学航模', 'schoolid': '944', 'isadmin': 0, 'classid': '2106', 'draw': 0, 'gradeid': '2084', 'schoolname': '南京市溧水区状元坊小学', 'gradename': '综合楼三层', 'pageindex': 0, 'length': 10}]
95962 [{'pageno': 1, 'start': 0, 'classname': '（7）班', 'schoolid': '1068', 'isadmin': 0, 'classid': '1811', 'draw': 0, 'gradeid': '1069', 'schoolname': '连云港市赣榆县第一中学', 'gradename': '高二', 'pageindex': 0, 'length': 10}]
95980 [{'pageno': 1, 'start': 0, 'classname': '（13）班', 'schoolid': '1439', 'isadmin': 0, 'classid': '5540', 'draw': 0, 'gradeid': '1442', 'schoolname': '广丰一中锐境学校', 'gradename': '九年级', 'pageindex': 0, 'length': 10}]
95989 [{'pageno': 1, 'start': 0, 'classname': '（2）班', 'schoolid': '3549', 'isadmin': 0, 'classid': '3571', 'draw': 0, 'gradeid': '3552', 'schoolname': '徐州市西朱中学', 'gradename': '初三', 'pageindex': 0, 'length': 10}]
96041 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '7329', 'isadmin': 0, 'classid': '7469', 'draw': 0, 'gradeid': '7443', 'schoolname': '南京师范大学附属中学江宁分校幼儿园', 'gradename': '混龄班', 'pageindex': 0, 'length': 10}]
96057 [{'pageno': 1, 'start': 0, 'classname': '20届化学04班(合格)', 'schoolid': '2244', 'isadmin': 0, 'classid': '2481', 'draw': 0, 'gradeid': '2478', 'schoolname': '高二教学班（合格）', 'gradename': '20届物理01班(合格)', 'pageindex': 0, 'length': 10}]
96064 [{'pageno': 1, 'start': 0, 'classname': '（8）班', 'schoolid': '3521', 'isadmin': 0, 'classid': '5202', 'draw': 0, 'gradeid': '4786', 'schoolname': '江阴市澄江中心小学', 'gradename': '二年级 ', 'pageindex': 0, 'length': 10}]
96068 [{'pageno': 1, 'start': 0, 'classname': '（6）班', 'schoolid': '3036', 'isadmin': 0, 'classid': '3155', 'draw': 0, 'gradeid': '3129', 'schoolname': '太仓市新区第三小学', 'gradename': '三年级', 'pageindex': 0, 'length': 10}]
96121 [{'pageno': 1, 'start': 0, 'classname': '（6）班', 'schoolid': '4800', 'isadmin': 0, 'classid': '4998', 'draw': 0, 'gradeid': '4990', 'schoolname': '贵州省施秉县民族中学', 'gradename': '八年级', 'pageindex': 0, 'length': 10}]
96137 [{'pageno': 1, 'start': 0, 'classname': '（8）班', 'schoolid': '369', 'isadmin': 0, 'classid': '411', 'draw': 0, 'gradeid': '372', 'schoolname': '吴江思贤实验小学', 'gradename': '二年级', 'pageindex': 0, 'length': 10}]
96153 [{'pageno': 1, 'start': 0, 'classname': '（1）班', 'schoolid': '3744', 'isadmin': 0, 'classid': '4603', 'draw': 0, 'gradeid': '4583', 'schoolname': '南京市溧水区石湫镇中心小学', 'gradename': '六年级-2019毕业', 'pageindex': 0, 'length': 10}]
96223 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '5736', 'isadmin': 0, 'classid': '6649', 'draw': 0, 'gradeid': '6645', 'schoolname': '台州市路桥区横街镇中学', 'gradename': '初一', 'pageindex': 0, 'length': 10}]
96251 [{'pageno': 1, 'start': 0, 'classname': '（4）班', 'schoolid': '4320', 'isadmin': 0, 'classid': '4348', 'draw': 0, 'gradeid': '4321', 'schoolname': '上海市金山亭林小学', 'gradename': '二年级', 'pageindex': 0, 'length': 10}]
96256 [{'pageno': 1, 'start': 0, 'classname': '（5）班', 'schoolid': '6103', 'isadmin': 0, 'classid': '6447', 'draw': 0, 'gradeid': '6433', 'schoolname': '永康崇德学校', 'gradename': '二年级', 'pageindex': 0, 'length': 10}]
96299 [{'pageno': 1, 'start': 0, 'classname': '（3）班', 'schoolid': '1387', 'isadmin': 0, 'classid': '1481', 'draw': 0, 'gradeid': '1390', 'schoolname': '上饶市广丰一中', 'gradename': '高三', 'pageindex': 0, 'length': 10}]
